acidez,teor_alcoolico,acucar_residual,pH,sulfatos,densidade,classe
8.079552917056837,11.682411800114453,3.124119817052155,3.8157761616910477,0.6555724912288695,0.9948511331417998,0
8.295814375144706,15.264202999907543,3.12834550926428,3.4239149822869157,0.7594191518470949,0.9962413441951014,0
8.078805371439422,12.750800817318007,2.4877532271530853,3.174416481703847,0.4807535370285181,0.9953554020018665,1
9.796594729156256,10.971410932300461,1.6027456285141684,3.008891911879915,0.8029550319460614,0.9923293112825798,1
8.490551942683446,10.714929002326665,2.5758045581937266,2.8787107359484856,0.6341992101421011,0.9957603957020119,2
7.75960234973087,12.578966898291823,1.8228382884878882,3.2406927271734447,0.607311893005258,0.9962211714905677,0
9.075781438472232,11.73184465760898,3.4751197334177513,3.0487298509431393,0.5487895624739833,0.9961195808958621,1
7.6454094450202845,12.85680059291051,2.3529426184978615,2.9155492580804654,0.48451433281342304,0.9971615614511092,0
8.646204516503328,12.567885149488253,1.6745028032074885,3.070685423151495,0.7323170583961915,0.9966678443090978,1
7.128230913284157,11.912605304811752,2.1786141583470067,2.9836903992771213,0.6573317967188405,0.9959183601584569,1
7.570269765771099,10.983847538317914,2.912931454275624,3.537428327014513,0.5210039100258946,0.9948596685770827,0
8.637802865108387,10.182183330376962,1.9362754471960253,3.3763279513898903,0.5204921227936384,0.991678078132968,1
9.016926605996787,11.464182057519574,1.6777796044335687,3.1984054717366766,0.6164215300709872,0.9958592364382651,1
8.61995779683298,13.027678553188167,2.7436872114919124,3.4959888277780053,0.8169021525289393,0.9954153753743262,2
8.419046202328232,12.256912492956245,2.7449665711087228,3.215473661529524,0.6240408648636395,0.9955431576743907,1
8.289227413087497,10.505113465545614,1.9930568246288702,3.0277431597343476,0.4996857046881894,0.9924465028483593,1
7.465034606742801,12.207817111021418,2.0289616943816773,3.5046248154539317,0.6254256935914055,0.9928378869191835,1
7.996109054123704,12.462380855674605,2.7320499373576363,3.307782008736932,0.622727643025233,0.9971063057066658,2
8.177552860328149,10.93937107655864,1.0519156585026759,2.992550769134709,0.38031133570584286,0.9949208896922866,0
9.239985558353242,12.184470127134633,1.0925362256234448,3.1619322643832786,0.6445705133482188,0.9963630013947452,2
8.740532802697922,12.0698504621352,1.781555778747564,3.0248763493230486,0.6269065469791322,0.995056636752261,2
7.2658718912460865,10.628435642603252,2.286552848288153,2.923440053807133,0.7196206364813419,0.9950595122789915,0
8.726858778576357,12.42934483241794,2.8109075655980047,3.3852355095063285,0.8348956094945346,0.996876567611952,2
8.230442403708578,12.672941431641881,3.975356216949552,3.581883328094026,0.7626565029547758,0.9939679105435653,0
8.026154599785828,13.299661491810333,3.3576596232020193,2.920286485236172,0.623111130944517,0.995192241553882,2
8.928173402188607,13.264562462441884,2.3400614700365727,3.3125938473381145,0.539347409125833,0.99407544942259,0
9.221699665747165,10.346796758451491,2.480983792097311,3.069871486175635,0.9073359803249861,0.9941310075451354,1
9.151896083381338,10.874609952101853,1.4974706353621912,3.1025749232470607,0.6559218434014489,0.9943816557530627,2
7.912547733744153,12.618042320650392,2.48148686400761,3.081521215152226,0.6513929291912947,0.9954442675432674,2
8.28355133690415,12.61654314109465,2.2113413610798616,3.027201846064037,0.6475874912889997,0.994042502756673,2
8.731884401982494,12.618057223567257,2.8227185603380893,3.2097043255889655,0.6698084760767855,0.9975115122511471,2
9.182881588985651,16.623277788785664,1.672769056447677,3.0338099767177926,0.6355639588076057,0.993210785395561,1
8.164578033508297,12.6850686128318,3.0193465142411724,3.254091365155968,0.5926337993119764,0.9946262567116773,2
8.370038716335328,13.36267876821672,4.032738913002578,3.189952378110173,0.5953141058759608,0.9941205378834517,1
7.72556551819578,13.144802116191842,2.3912398515431423,3.1522103906267183,0.6467246729784002,0.9978939557687074,1
7.66265536314353,12.781669501566958,2.9017117220989412,3.0184872675916807,0.5956575228866235,0.9953931095530232,1
9.068768075675939,11.621676906431585,3.1901439917111123,3.0846457338863336,0.5787154217322836,0.9970636890789373,1
9.449368019999575,12.91076306459192,2.098779528114164,3.3510782451651515,0.6606430227691897,0.992028879253926,0
8.449592914893767,11.072609742554913,2.7240924818104166,3.3001834375248764,0.6245022782579145,0.9955341005317385,0
9.202473028524416,11.715817671911989,2.512592400781795,3.00448895104029,0.8003992988582689,0.9967792615912469,2
8.753145217533344,11.417563742605076,2.5976760985488316,3.219866461085845,0.3849030191606988,0.9951645679785508,0
8.048416171776413,12.098248967263586,1.7269902161445336,3.350277424674358,0.7591506851922463,0.9971309607501307,0
8.75297692385589,14.77759028000821,2.5245101742589426,2.8661189437757257,0.7746085192497629,0.9939654230997993,2
9.576625596526178,9.759281768889903,2.99799829124545,3.3086720384759873,0.44266097675918503,0.9978186948803711,2
8.474921772623034,12.823512228449417,3.951143607795042,3.067475248210831,0.6157312405919652,0.9995977962472385,2
9.595250559069804,10.064740954572418,3.459270826085207,3.314119733718632,0.6128559134004209,0.9942743228791207,0
6.666178427137179,11.43368176105268,4.653182457511557,3.0473481686914967,0.5092488305282179,0.9941089949571984,0
9.075331753062656,13.306740716360839,1.7326524371119505,2.839023579867096,0.5722183312409125,0.9979067689542354,2
8.56093294776672,12.077136022914555,3.372320636720678,2.8744915124233676,0.5389424154534171,0.9981591442914615,1
8.290694854673893,10.706706266484833,2.6833420057383517,3.2096169893322766,0.8252270443423623,0.9939542799456934,2
8.564232543574851,11.141635548888038,4.689802933217672,3.2519445003442966,0.7435678393147461,0.9941596263658082,1
7.108701759779375,12.81551729872161,1.6917017146448485,3.0191366749791184,0.7771555094994159,0.994436430782279,1
8.346229678513742,11.123560041939436,1.6602781578192238,3.327718491755475,0.7221672064043235,0.9923110989779315,2
8.749978800058223,12.25975030749837,1.9006073545559778,2.8676959875462082,0.537094822878277,0.9931626961070316,2
9.534525831319062,12.054686207884577,0.3761042756901931,3.186784040270537,0.5975479733720227,0.9929917184664958,2
8.137210847208447,11.21807958287302,1.974244978319239,2.957796760047509,0.6989374561227918,0.9934644048697917,0
7.934054477974769,14.57273290719039,1.740867338446302,3.0696327784395683,0.5277872191108055,0.9949306302252264,1
8.148770069490824,12.760702826781614,2.6503937864762075,3.209479734263283,0.7212998430172388,0.9954684294650731,0
9.140781482391452,9.569828896010872,2.8417559757771595,3.02791732694321,0.6259674601841865,0.9981010009856282,0
8.73012577676178,12.223745177723313,4.376170839215886,3.123088891154035,0.6125179192450403,0.9930032919185224,2
8.129167857363074,11.205856242277935,3.45042383818605,3.401258561842888,0.7210959968203492,0.9969686447969531,0
8.859287203179349,13.02292000175547,1.9230963443375968,3.0846216260953705,0.694426331148604,0.994572022311549,2
8.567954284543628,11.04897511388076,1.601585328651642,3.3671384224130287,0.613903383418092,0.9949010725806952,1
9.178051493373022,11.862316270239722,2.9919191715065057,2.9740586290684767,0.7659329803364249,0.9963496389843332,2
8.008562834285854,12.605984734776548,1.1797667929793578,3.3059608355830568,0.5418936672400103,0.9927545559568755,0
8.270636497381563,13.038906233004145,4.331458765854354,3.4883137241315803,0.7115935606944264,0.9957648194923681,0
8.22552429280749,10.559644311533068,3.679440120721287,2.705671099974542,0.7093101257968384,0.9953329044164261,2
7.475539536307517,11.598598516990862,2.030824347895295,3.0406209489059046,0.619045356068601,0.9959849025280163,2
8.707284193945203,11.430065626606853,0.7868654709091225,3.315414425436108,0.6826133022242118,0.9955783372878156,0
8.682738690525923,11.216004920911546,3.853872374165413,3.1593909227914017,0.5248886423614697,0.9999106002798218,1
8.503579419649723,14.118545088337317,2.385460154747382,3.2742291746742618,0.7424027019206901,0.9937245200314974,1
8.335789006637397,12.485978053153147,3.7378163119734618,3.079202962656836,0.6315097863557011,0.9939380060899964,2
7.50924048056471,10.486939254797946,0.9055723412056329,3.21731795749458,0.5977276979480961,0.9937537189471505,1
8.205548274064249,13.101434336465731,1.9006249770462271,3.168864552921584,0.7549009225836889,0.9938890457616795,0
8.26009983843126,14.546587436415159,2.505243699718183,3.4335564123319617,0.5795656309457241,0.9937252257453869,2
7.938405911544867,13.238958312661376,2.546980593764742,3.2508841686602428,0.509153870363644,0.9973780330622151,0
8.387100001833794,10.176756040855183,2.0499345285207564,3.2675205324150407,0.49433708264760967,0.9978410084959797,0
8.782835599770177,11.418919112560499,3.1228499323474987,3.117624606775507,0.710600995134564,0.993858507412501,1
9.82033013084737,13.520293379023947,1.4323795706174056,3.1024787551855013,0.5219570647503717,0.9933352888537915,2
8.622204468982288,11.150796641257463,2.3576205149787066,3.113488362436076,0.8254794181984365,0.9959428311127728,2
8.680285273505936,12.532583313775474,2.620295631711899,3.2788904284756595,0.4418070592116278,0.993895553911438,1
8.447887858963682,12.929560864115205,3.014438834058749,3.1158031038359475,0.8196456368290038,0.9962658636355111,0
7.1568601492906705,10.8876834341063,3.2116148780888896,3.2579549713792826,0.6711017467202619,0.9954058460417026,0
8.481440287185547,11.92856957272584,1.3753579081621308,3.615080159729088,0.6403286888129608,0.9919685117700056,0
8.542161146958719,8.110479191917113,0.9658858292643777,3.3742249406863385,0.5955080913191051,0.9980950104026601,0
10.2242694787397,10.770734830398853,3.777676821898509,3.134795293566432,0.6899136114352071,0.998591755346191,2
8.365347324653214,11.696918218328207,2.8323140119795918,3.440242784432789,0.6462365297575152,0.9937744226190313,2
8.711083139633528,10.502660181642181,1.7515134634434464,3.1183849253956897,0.7603301882016522,0.994224596880128,1
8.475701761206329,13.958893564717963,4.051151975522523,2.7923750929644293,0.661422764866204,0.9955717307814498,1
7.681925373666328,10.28383034644724,2.6156746342928585,2.9983827378165193,0.6650301761461878,0.995668913579974,2
9.299975970160514,11.471946615963619,3.6792971840638264,2.825841615794829,0.6136387787786144,0.9963170885453456,2
9.026353122880742,12.15688869274331,2.567518481410109,3.1296973031917386,0.6443054376278933,0.9990204090775326,0
9.053722362930133,13.729527946879339,4.560747924881987,3.2036836758379104,0.6807801768892059,0.9946461055450119,0
7.863428781643683,10.276965418584673,4.255340842443204,3.5352874624550568,0.47898316073433744,0.9934034055109231,1
9.48195601765527,13.395796502585952,2.2510358515209266,3.265385474752833,0.5151814577894287,0.9922413615439709,2
7.518704256045403,12.012279673223505,3.4715709509543555,3.1561798942382273,0.7243264094022716,0.9935381399201162,1
8.910799965660189,10.82218961874246,3.1453759495851474,3.365881116236698,0.6670865438127942,0.9949337460542524,2
10.033318938066985,12.554524169115926,3.868631557532349,2.757772938198423,0.6316016663647321,0.9985891157270356,0
7.806624572408518,12.238871634688165,1.5350765394198955,3.2471229116217133,0.6518433933065393,0.9939647774019277,1
8.103591589278059,11.279739747409446,3.1860514599984393,3.3541730387773936,0.6847581705361672,0.9954475759032778,1
8.569755955561348,12.083762501988023,3.558424486849588,2.9042827508440316,0.5960240319690638,0.9949671542078545,2
8.147567042118661,11.537623683765888,0.7412605135768857,3.428750808641386,0.5721695274597688,0.9973767865468962,0
7.414535598253707,12.136220814301497,1.316741487334225,3.2676992814988832,0.6695845255097682,1.0000538648517472,1
8.54799408236422,12.794556809425256,0.4607678222398994,3.11694241721984,0.5521627222384968,0.9939382624541594,0
7.756387400391727,13.903220179374422,2.230593165555442,3.326556373221257,0.6908252755714472,0.9940211211149635,1
8.831514701444627,10.514621401407782,3.217542255795962,3.654138571560879,0.47974163957621596,0.9970883217541381,0
7.856403036036338,14.55964004958752,4.002357052096028,3.2363732510116994,0.7529155637325644,0.9963637829792527,2
9.584954083512278,9.657494640572999,2.574094780419775,3.2496441172600674,0.6972597482413043,0.9986934146514721,1
7.951722695364634,11.8178578859573,4.128615545571292,3.1081278200919513,0.6756029734313875,0.996167856370652,1
8.274556938656026,12.705980647781491,1.1198985417851086,3.030031126107042,0.7482690983945515,0.9942814158184259,0
9.06946205215877,12.33719024128204,0.7966175606448453,3.3660671633088493,0.8165474444462577,0.9961813096613846,0
7.6383949784962315,11.252760576215287,2.4444523011033814,3.028783234818227,0.7514370065018131,0.9972174071611658,1
8.659221954222891,11.75025329957127,2.884065448939307,3.2143132474438785,0.4659125768668355,0.9966409643623947,2
9.4149999279977,11.4083988784094,2.467305251905907,3.104468510646977,0.5220423033264299,0.9960145480622146,0
7.374761735807141,11.292762291666946,0.4325578999601234,3.2957959651492788,0.5875181422304321,0.9971333493791783,0
8.629243700972612,13.01952251642523,2.4108799604872115,3.26673242105739,0.6526091050210834,0.9973385911808913,0
8.681917955973896,12.428418583158058,1.1955304994951468,3.40750798885158,0.7017659020469124,0.9977643179820751,1
9.047276010244117,11.168508485687216,3.1696725488300386,3.097996720229051,0.5774256186846535,0.9962974197751793,1
7.634134502385343,13.079519850519901,2.8665982460968484,3.146025012941326,0.6686766764477079,0.9946657638393663,1
7.575680370841007,12.36875942505193,1.5601202136726449,3.0042472568435388,0.5744617067646678,0.9952934273728666,1
8.865359095931828,12.975434542606752,1.9861330826633066,3.111141347984778,0.5888482197008051,0.9974130179330167,2
8.70788927126323,12.755554610308335,1.4407864781110484,3.2754600986089706,0.5093338903151778,0.9933661286580255,2
